match_id,event_idx,attacker_id,defender_id,duration_s,n_frames,tau_d,f_d,theta_d_deg,fit_error,d_start,d_end,d_mean,d_min,d_max
J03WPY,16,DFL-OBJ-0000F8,DFL-OBJ-0000EJ,3.4,86,2.014360950459813,3.3136213958461336,-86.77489188581555,1.7959410983768038,13.626903159148663,0.6067652242517215,5.206977403750573,0.6067652242517215,13.626903159148663
J03WPY,17,DFL-OBJ-002G5J,DFL-OBJ-00008F,2.2,56,0.41157614788246194,20.0,-80.58338518632976,0.3012293282239056,2.924367655752767,1.1570257591433293,1.401431046556026,0.38825311975646204,2.924367655752767
J03WPY,18,DFL-OBJ-002GMO,DFL-OBJ-002595,2.36,60,20.0,2.778606078422194,-100.25107168234437,1.1402982989886166,12.8663531918311,3.9618484041447948,8.17491324508766,3.9618484041447948,12.8663531918311
J03WPY,19,DFL-OBJ-J01H9X,DFL-OBJ-0028T3,1.8800000000000001,48,3.033332392418163,5.067810691588665,-180.0,2.417407535623484,3.881038647679331,3.939846917654077,2.8501590183967593,2.0812083413319153,3.939846917654077
J03WPY,20,DFL-OBJ-002GMO,DFL-OBJ-0028BZ,2.24,57,19.993797482361582,1.696417193722082,-84.66265760735557,0.7234028589875764,11.857458601573198,2.0925752138162297,7.043069508192524,2.0925752138162297,11.857458601573198
J03WPY,21,DFL-OBJ-002G68,DFL-OBJ-002G5J,2.32,59,20.0,2.1239012466943765,66.09180770901297,1.478108634146949,11.51830447074091,1.2717486219621974,6.3646188921297036,1.2717486219621974,11.51830447074091
J03WPY,22,DFL-OBJ-002GMO,DFL-OBJ-0028BZ,2.68,68,0.4649255095561458,12.40374638648973,-14.138411823084283,1.0079021096103378,7.344707211183991,6.828589133668673,6.493452359890706,5.812983580350317,7.344707211183991
J03WPY,23,DFL-OBJ-002GMO,DFL-OBJ-0028BZ,3.04,77,0.5493927399365879,3.969444373637675,-38.68035856111857,5.58780545145078,13.026646059759562,5.141891624870078,9.569786826275669,5.141891624870078,13.026646059759562
J03WPY,24,DFL-OBJ-00028V,DFL-OBJ-0028BZ,3.4,86,2.6037762377636304,2.7234283285476373,47.0198096140845,1.3876407542700797,12.186487035023777,5.38557578101078,10.01162970686734,5.38557578101078,12.186487035023777
J03WPY,25,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,2.44,62,19.999537660738525,0.9583137882247412,112.25003170013908,2.0541763213641535,12.227249136488767,5.194146451539935,8.421944696275883,5.178036532801144,12.227249136488767
J03WPY,26,DFL-OBJ-0000NZ,DFL-OBJ-002595,2.36,60,19.99293546570572,1.5446442406459215,-120.41906119166991,0.8426008001549128,10.417546482804585,2.9098709690397344,6.130307178317623,2.9098709690397344,10.417546482804585
J03WPY,27,DFL-OBJ-J01H9X,DFL-OBJ-002G68,1.52,39,0.22062698083313256,16.317522699852564,-29.171799612111972,0.5323512674182348,0.5723162616582639,0.9796322403564328,1.2167339645615125,0.515277935948157,1.7754868837738491
J03WPY,28,DFL-OBJ-002GMO,DFL-OBJ-0028BZ,5.32,134,0.12710634778741858,20.0,56.74875630345908,7.291099332367081,15.854860996829037,4.367592570160064,10.332167323957345,4.367592570160064,15.854860996829037
J03WPY,29,DFL-OBJ-002GMO,DFL-OBJ-0028BZ,2.32,59,20.0,1.7025324982665913,-33.12608821714475,0.5927213908813967,17.035754623483125,15.548311479451472,16.804826745548915,15.548311479451472,17.3412843506503
